"iso3c";"country";"capital_city";"longitude";"latitude";"region";"income_level";"date";"ARB";"SRF";"CO2";"GDP";"POP";"URB"
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";1995;27105000;2780400;127963,632;258031750000;34828170;30705908
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";1996;27212000;2780400;135000,605;272149750000;35246374;31145811
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";1997;27320000;2780400;138003,878;292859000000;35657429;31579645
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";1998;27425000;2780400;139815,376;298948250000;36063459;32009566
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";1999;27532000;2780400;146984,361;283523000000;36467218;32438320
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2000;27640000;2780400;142136,587;284203750000;36870787;32867357
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2001;27746000;2780400;133720,822;268696750000;37275652;33297967
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2002;27862000;2780400;124714,67;97724004251,8602;37681749;33728934
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2003;28683500;2780400;135062,944;127586973492,177;38087868;34159485
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2004;30775000;2780400;157589,325;164657930452,787;38491972;34588886
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2005;32897500;2780400;162110,736;198737095012,282;38892931;35015695
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2006;34854000;2780400;175436,614;232557260817,308;39289878;35439470
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2007;36433000;2780400;175176,257;287530508430,568;39684295;35861110
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2008;35261000;2780400;189107,19;361558037110,419;40080160;36284569
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2009;34292000;2780400;179961,692;332976484577,619;40482788;36714245
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2010;37981000;2780400;187904,414;423627422092,49;40788453;37055902
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2011;38781000;2780400;191622,752;530163281574,658;41261490;37543830
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2012;39754000;2780400;193027,213;545982375701,128;41733271;38027774
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2013;39699000;2780400;193701,941;552025140252,246;42202935;38509756
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2014;39200000;2780400;195777,463;526319673731,638;42669500;38990109
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2015;39200000;2780400;201167,953;594749285413,212;43131966;39467043
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2016;39200000;2780400;201347,636;557531376217,967;43590368;39940546
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2017;NA;2780400;NA;643628665302,668;44044811;40410674
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2018;NA;2780400;NA;517626700412,718;44494502;40877099
"ARG";"Argentina";"Buenos Aires";-58,4173;-34,6118;"Latin America & Caribbean";"Upper middle income";2019;NA;NA;NA;445445177459,426;44938712;41339571
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1990;NA;29740;NA;2256838858,42714;3538171;2385470
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1991;NA;29740;NA;2068526521,90299;3505258;2353781
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1992;423000;29740;5826,863;1272577456,12712;3442817;2302487
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1993;433000;29740;2555,899;1201313201,01272;3363108;2240032
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1994;435000;29740;2706,246;1315158670,28285;3283667;2178122
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1995;435000;29740;3410,31;1468317350,06841;3217348;2125284
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1996;450000;29740;2563,233;1596968913,27897;3168221;2084087
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1997;455000;29740;3234,294;1639492424,36472;3133089;2052299
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1998;455000;29740;3362,639;1893726437,26462;3108687;2027672
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";1999;450000;29740;3014,274;1845482181,44801;3089022;2006227
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2000;450000;29740;3465,315;1911563665,39006;3069591;1984982
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2001;455000;29740;3542,322;2118467913,37873;3050687;1964185
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2002;455000;29740;3043,61;2376335048,39976;3033978;1948906
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2003;455000;29740;3428,645;2807061008,69084;3017932;1935611
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2004;455000;29740;3644,998;3576615240,41616;3000720;1921601
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2005;455000;29740;4349,062;4900469950,09033;2981269;1906164
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2006;452899,993896484;29740;4378,398;6384451606,1421;2958307;1888554
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2007;452100,006103516;29740;5056,793;9206301700,39619;2932618;1869221
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2008;450399,993896484;29740;5551,838;11662040713,8753;2907618;1850408
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2009;449399,993896484;29740;4360,063;8647936747,98704;2888092;1835094
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2010;448500;29740;4209,716;9260284937,79781;2877319;1825371
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2011;449200,012207031;29740;4917,447;10142111334,4961;2876538;1821999
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2012;448399,993896484;29740;5694,851;10619320048,5857;2884229;1823986
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2013;448200,012207031;29740;5496,833;11121465767,4067;2897584;1830230
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2014;447500;29740;5529,836;11609512939,7542;2912403;1838076
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2015;446700,012207031;29740;4803,77;10553337672,9872;2925553;1845585
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2016;446399,993896484;29740;5155,802;10546135160,031;2936146;1852180
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2017;NA;29740;NA;11527458565,7334;2944809;1858263
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2018;NA;29740;NA;12457941907,0333;2951776;1864017
"ARM";"Armenia";"Yerevan";44,509;40,1596;"Europe & Central Asia";"Upper middle income";2019;NA;NA;NA;13672802157,8324;2957731;1869848
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1990;1000;200;NA;NA;47347;38326
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1991;1000;200;NA;NA;48685;39866
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1992;1200,00004768372;200;NA;NA;49896;41308
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1993;1200,00004768372;200;NA;NA;51020;42680
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1994;1200,00004768372;200;NA;NA;52095;44012
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1995;1500;200;NA;NA;53161;45336
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1996;2000;200;NA;NA;54211;46645
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1997;2000;200;NA;NA;55221;47916
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1998;2400,00009536743;200;NA;NA;56171;49131
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";1999;2500;200;NA;NA;57053;50281
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2000;2500;200;NA;NA;57821;51222
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2001;2500;200;NA;NA;58494;51762
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2002;2500;200;NA;514000000;59080;52223
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2003;3339,99991416931;200;NA;527000000;59504;52540
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2004;3299,99995231628;200;NA;512000000;59681;52637
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2005;3299,99995231628;200;NA;503000000;59562;52474
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2006;3299,99995231628;200;NA;496000000;59107;52014
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2007;3000;200;NA;520000000;58365;51303
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2008;2960,00003814697;200;NA;563000000;57492;50477
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2009;3000;200;NA;678000000;56683;49709
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2010;3000;200;NA;576000000;56079;49122
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2011;3000;200;NA;574000000;55759;48790
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2012;3000;200;NA;644000000;55667;48664
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2013;3000;200;NA;641000000;55713;48664
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2014;3000;200;NA;642000000;55791;48699
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2015;3000;200;NA;661000000;55812;48689
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2016;3000;200;NA;652000000;55741;48605
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2017;NA;200;NA;602000000;55620;48484
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2018;NA;200;NA;636000000;55465;48339
"ASM";"American Samoa";"Pago Pago";-170,691;-14,2846;"East Asia & Pacific";"Upper middle income";2019;NA;NA;NA;NA;55312;48203
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1990;4000;440;282,359;459470370,37037;62528;22151
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1991;4000;440;267,691;481707407,407407;63367;22473
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1992;4000;440;264,024;499281481,481481;64471;22620
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1993;4000;440;271,358;535174074,074074;65777;22831
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1994;4000;440;267,691;589429629,62963;67204;23074
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1995;4000;440;275,025;577281481,481481;68670;23321
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1996;4000;440;293,36;633729629,62963;70173;23571
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1997;4000;440;308,028;680618518,518518;71704;23821
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1998;4000;440;319,029;727859259,259259;73224;24058
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";1999;4000;440;330,03;766200000;74674;24262
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2000;4000;440;344,698;826370370,37037;76016;24422
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2001;4000;440;348,365;800481481,481481;77212;24507
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2002;4000;440;370,367;814381481,481481;78295;24348
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2003;4000;440;403,37;856396296,296296;79300;24158
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2004;4000;440;421,705;919729629,62963;80336;23970
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2005;4000;440;429,039;1022962962,96296;81465;23802
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2006;4000;440;443,707;1157662962,96296;82704;23658
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2007;4000;440;469,376;1312759259,25926;84026;23529
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2008;4000;440;480,377;1370070370,37037;85397;23403
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2009;4000;440;509,713;1228329629,62963;86746;23264
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2010;4000;440;524,381;1148700000;88028;23097
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2011;4000;440;513,38;1137637037,03704;89253;22941
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2012;4000;440;524,381;1199948148,14815;90409;23078
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2013;4000;440;524,381;1181448148,14815;91516;23199
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2014;4000;440;528,048;1249733333,33333;92562;23302
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2015;4000;440;546,383;1336692592,59259;93566;23392
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2016;4000;440;557,384;1436585185,18519;94527;23486
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2017;NA;440;NA;1467977777,77778;95426;23583
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2018;NA;440;NA;1605351851,85185;96286;23685
"ATG";"Antigua and Barbuda";"Saint John's";-61,8456;17,1175;"Latin America & Caribbean";"High income";2019;NA;NA;NA;1661962962,96296;97118;23800
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1990;47900000;7741220;263704,971;310781069642,17;17065100;14579227
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1991;45700000;7741220;261471,768;325315909269,288;17284000;14761055
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1992;47200000;7741220;267984,36;324884257479,043;17495000;14920611
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1993;46300000;7741220;277397,549;311549325463,744;17667000;15044687
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1994;47300000;7741220;278119,948;322213766862,677;17855000;15181749
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1995;40097000;7741220;281860,288;367216364716,365;18072000;15342767
"AUS";"Australia";"Canberra";149,129;-35,282;"East Asia & Pacific";"High income";1996;36284000;7741220;302164,467;400302731411,229;18311000;15521685
